CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster,Cluster_Name,PCA1,PCA2,tSNE1,tSNE2,UMAP1,UMAP2,Anomaly,Anomaly_Score,Is_Anomaly
C10658,2134.513436,1.0,733.35,78.6,654.75,5716.149236,0.818182,0.181818,0.818182,0.181818,7,11,3000.0,6801.933334,1017.637027,0.090909,11,2,Cash Advance Users,0.7448883846739588,1.5236035694863395,33.647118,37.36017,6.5104895,7.501612,1,-0.4744609145153251,False
C10659,4925.502001,1.0,3050.72,989.14,2061.58,10901.29827,0.583333,0.333333,0.333333,0.416667,24,16,11500.0,21320.89625,3913.712987,0.166667,12,2,Cash Advance Users,3.4714967667869594,7.070699522190338,22.40791,64.431244,4.7062693,9.7359495,-1,-0.614807441779118,True
C10660,62.32157,0.636364,601.35,468.0,133.35,0.0,0.416667,0.333333,0.333333,0.0,0,10,7000.0,704.075312,161.420141,0.25,12,1,Low Engagement,-0.22931882725955488,-1.1253835694979362,-30.562647,-26.108137,6.7775745,1.4005352,1,-0.39817786914416636,False
C10661,1062.752143,1.0,0.0,0.0,0.0,496.76383,0.0,0.0,0.0,0.166667,3,0,1200.0,720.3446,369.566083,0.0,12,1,Low Engagement,-1.8522319568284837,0.07134937283078263,-59.872574,49.5237,0.33285207,4.8145556,1,-0.3572755050486685,False
C10662,5347.377116,0.545455,0.0,0.0,0.0,9671.336737,0.0,0.0,0.0,0.083333,1,0,10500.0,3239.303839,3614.801495,0.0,12,2,Cash Advance Users,-1.0612404846469288,3.3345563905485385,1.5895505,59.623608,3.9369102,8.134967,1,-0.490965465759858,False
C10663,8.555864,1.0,0.0,0.0,0.0,75.612993,0.0,0.0,0.0,0.083333,1,0,5000.0,74.218884,96.13968,0.0,12,1,Low Engagement,-1.6937488001680732,-0.3536353399575439,-25.228157,11.019586,3.469965,4.4231887,1,-0.36422737568399005,False
C10665,164.649775,1.0,1764.86,1149.34,615.52,0.0,1.0,0.666667,0.916667,0.0,0,21,10000.0,1768.463643,212.73674,1.0,12,0,Premium Shoppers,2.4903583569386125,-1.6299557854487141,72.23545,-9.29512,10.668396,8.91654,1,-0.443064353101309,False
C10666,299.765294,1.0,2352.2,1136.7,1215.5,0.0,0.916667,0.666667,0.75,0.0,0,30,6500.0,2671.279796,185.468819,0.25,12,0,Premium Shoppers,2.3309786771787753,-1.1620472124130383,56.519505,-12.626032,9.811498,7.741439,1,-0.42040628707012173,False
C10667,3725.636832,1.0,0.0,0.0,0.0,516.029064,0.0,0.0,0.0,0.666667,9,0,4000.0,1221.274221,1537.255049,0.0,12,2,Cash Advance Users,-1.7450752532807527,2.3579056249978905,-22.22867,69.19351,2.063234,8.209781,1,-0.3993224748792562,False
C10668,306.877248,1.0,3877.85,2183.56,1694.29,0.0,0.916667,0.666667,0.75,0.0,0,29,12500.0,3639.443058,205.024983,1.0,12,0,Premium Shoppers,3.783410747135348,-1.109955593252221,82.698944,-9.936354,10.695942,9.424664,1,-0.5026769699129905,False
C10669,14411.95798,1.0,5958.17,3161.46,2796.71,0.0,1.0,0.583333,1.0,0.0,0,98,15000.0,7839.750264,8096.79502,0.0,12,0,Premium Shoppers,7.025125948671836,3.233500392113428,58.693768,21.733675,8.399202,10.326216,-1,-0.628256864614866,True
C10670,1759.969888,1.0,5969.33,3755.24,2214.09,1777.022586,1.0,1.0,1.0,0.25,4,92,16500.0,7272.999505,445.131364,0.25,12,0,Premium Shoppers,6.414972752538263,1.2837174467454844,59.81358,8.852513,9.194355,9.999754,-1,-0.5806117331082721,True
C10671,1482.235539,1.0,14604.87,2475.93,12128.94,0.0,1.0,0.583333,1.0,0.0,0,219,15500.0,14462.63056,340.717801,1.0,12,0,Premium Shoppers,14.171679368342513,-0.026631824031033292,70.51516,14.013201,8.987651,11.144145,-1,-0.6713999800325815,True
C10672,6014.806806,1.0,433.63,433.63,0.0,2433.987199,0.25,0.25,0.0,0.583333,13,5,7000.0,1534.75789,1663.455756,0.0,12,2,Cash Advance Users,-0.7388890756626407,3.3875796944829397,-2.468039,62.46829,3.8635862,8.430956,1,-0.4341585426903448,False
C10673,5619.157028,1.0,2790.76,2549.25,241.51,0.0,1.0,1.0,0.333333,0.0,0,36,14000.0,1778.284067,1355.651702,0.0,12,0,Premium Shoppers,3.083422207457013,0.7325065576929719,43.118816,19.946074,8.05727,9.073825,1,-0.4893058963576833,False
C10674,365.12275,1.0,571.32,0.0,571.32,4961.005282,0.5,0.0,0.333333,0.416667,14,3,4000.0,5308.488824,216.48223,0.454545,12,2,Cash Advance Users,-0.33660838062991355,1.9809569116245733,14.999166,35.58632,2.8728578,8.252724,1,-0.4734962274316401,False
C10675,1728.079372,1.0,0.0,0.0,0.0,1662.824051,0.0,0.0,0.0,0.166667,4,0,1800.0,141.505315,10592.53719,0.0,12,1,Low Engagement,-1.580509233061317,1.2349018787922563,53.10116,55.57294,11.3373575,16.421516,1,-0.42967479106154943,False
C10676,1043.249828,1.0,281.25,0.0,281.25,1361.24762,1.0,0.0,0.888889,0.444444,4,9,1200.0,634.96657,965.13244,0.0,9,1,Low Engagement,-0.4514150144683906,0.07346447067551691,-4.0975375,-44.13327,11.134199,-1.6297004,1,-0.4452141882903424,False
C10677,2571.925816,1.0,1701.9,464.9,1237.0,1089.064313,1.0,0.25,1.0,0.333333,5,55,3000.0,710.210734,684.951673,0.0,12,0,Premium Shoppers,1.727321138840007,0.14889718495112444,41.41897,29.051348,7.1666346,7.9264903,1,-0.44751873866363806,False
C10678,7760.5254,1.0,14332.92,10588.97,3743.95,0.0,1.0,0.909091,0.909091,0.0,0,152,16000.0,7116.531862,2117.186083,0.0,11,0,Premium Shoppers,11.09211183180748,1.9048377328675399,73.6569,11.3676195,9.079413,11.151966,-1,-0.6820501345801385,True
C10679,61.644247,0.363636,490.6,0.0,490.6,0.0,0.272727,0.0,0.272727,0.0,0,3,18000.0,1197.347043,131.19619,1.0,11,1,Low Engagement,0.012590042770541212,-0.904607363209804,5.2718706,-74.68384,9.456031,0.70410174,1,-0.5129520356633608,False
C10680,0.0,0.0,0.0,0.0,0.0,310.888779,0.0,0.0,0.0,0.083333,1,0,9000.0,0.0,312.343947,0.0,12,1,Low Engagement,-1.9733520805248397,-0.589719381408091,-35.993107,-39.259518,5.6226263,0.039461154,1,-0.44020791708201756,False
C10681,1724.2041,1.0,8371.19,4192.8,4178.39,959.946429,1.0,0.5,1.0,0.083333,1,87,3800.0,9582.782864,1805.370785,0.25,12,0,Premium Shoppers,6.740204870468558,0.08707946177035396,70.73059,9.826109,9.072686,10.899957,-1,-0.5778998329912648,True
C10682,558.989996,0.818182,4552.44,1234.0,3318.44,0.0,0.75,0.166667,0.583333,0.0,0,15,5000.0,5496.343824,173.931803,1.0,12,0,Premium Shoppers,3.0110712288193198,-1.3504588461453868,60.44356,-41.218407,11.852372,5.1128197,1,-0.5273864600004446,False
C10683,15.728894,0.272727,202.0,202.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2000.0,200.169721,43.909196,0.0,12,1,Low Engagement,-1.772685810270727,-1.2825147132781607,-46.000916,-44.690063,6.2961245,-0.32711625,1,-0.3926953224543773,False
C10684,3808.073463,0.909091,6030.34,2874.89,3155.45,7279.880364,1.0,0.5,1.0,0.5,62,104,7000.0,17084.85192,2068.25205,0.090909,12,0,Premium Shoppers,6.0850223630129845,7.3309978899876125,26.388515,60.8184,5.3774786,9.39483,-1,-0.6657591145133116,True
C10685,28.394518,0.181818,379.3,0.0,379.3,0.0,0.166667,0.0,0.166667,0.0,0,6,2500.0,534.818301,28.994494,0.181818,12,1,Low Engagement,-1.5301322508584687,-1.4674525845550004,-39.71367,-51.090538,7.1305413,-0.33968258,1,-0.4346145620864261,False
C10686,2515.968879,1.0,1877.24,926.9,950.34,0.0,0.166667,0.166667,0.083333,0.0,0,29,8500.0,4503.07943,810.909841,0.083333,12,1,Low Engagement,0.862192846830002,0.3929037951086377,-0.40095046,12.739028,5.181939,5.09272,1,-0.44587231148865714,False
C10688,408.069031,1.0,3660.97,3660.97,0.0,0.0,1.0,1.0,0.0,0.0,0,33,7500.0,4471.044825,188.409994,0.666667,12,0,Premium Shoppers,2.999132413830395,-0.7674169583633978,76.75395,-12.264208,10.705707,9.500144,1,-0.48944339039107665,False
C10689,975.165854,1.0,2281.56,2281.56,0.0,98.596565,0.916667,0.916667,0.0,0.166667,2,29,20000.0,2068.187388,243.235999,0.0,12,0,Premium Shoppers,2.3803795490773,0.8604923126811839,34.931046,14.427998,8.155087,8.703568,1,-0.5104050896283604,False
C10690,879.190921,1.0,45.65,45.65,0.0,1246.223848,0.083333,0.083333,0.0,0.166667,2,1,1200.0,1589.980022,439.870516,0.1,12,1,Low Engagement,-1.5522745574099106,0.10524990760909217,-53.698647,42.70764,0.92943466,4.990046,1,-0.3765199703745543,False
C10691,2331.38017,1.0,1919.66,1310.9,608.76,0.0,0.916667,0.416667,0.75,0.0,0,34,6000.0,6725.483653,609.161536,0.0,12,0,Premium Shoppers,2.2163016287460655,-0.22434276073074785,49.19157,-5.8355846,9.145569,7.3871555,1,-0.4216597415282268,False
C10692,27.20711,0.818182,685.08,220.0,465.08,0.0,0.583333,0.25,0.5,0.0,0,24,13000.0,798.047921,66.969941,0.25,12,1,Low Engagement,0.6911596492310772,-0.8126574458933423,-20.667063,-26.630121,6.769183,1.8077428,1,-0.4263772343631393,False
C10693,1418.254924,1.0,362.13,0.0,362.13,0.0,1.0,0.0,1.0,0.0,0,19,1200.0,496.114334,15914.72154,0.0,12,1,Low Engagement,0.660727864630657,-0.34557951520492,56.221657,52.27893,11.68517,16.37174,1,-0.4459061405915911,False
C10694,1.979916,0.125,80.0,80.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,1500.0,0.0,312.343947,0.0,8,1,Low Engagement,-2.270279852871859,-1.3689644119314788,-70.35668,-10.452248,3.3515184,-1.6932648,1,-0.4394740460365941,False
C10695,331.586253,1.0,3703.36,1653.98,2049.38,0.0,1.0,1.0,1.0,0.0,0,54,7500.0,3229.189675,195.370312,0.916667,12,0,Premium Shoppers,4.367217418968273,-1.638975764450568,72.9346,-5.2650743,10.2190485,9.508413,1,-0.4889291608133304,False
C10696,10359.45471,1.0,12650.0,12650.0,0.0,2781.682203,0.25,0.25,0.0,0.166667,2,10,10500.0,7566.470234,9170.428051,0.0,12,0,Premium Shoppers,5.675333732136437,4.711409070729511,60.348145,17.189247,8.932142,10.467165,-1,-0.6401977863349011,True
C10697,2144.477682,1.0,228.35,228.35,0.0,1908.662268,0.333333,0.333333,0.0,0.083333,1,7,4000.0,2520.722012,507.937007,0.0,12,1,Low Engagement,-0.6336707193611568,0.4535160310508945,0.19581029,30.74745,4.657554,5.4672318,1,-0.3945170156134257,False
C10698,2927.082849,0.9,0.0,0.0,0.0,3987.822594,0.0,0.0,0.0,0.3,5,0,4000.0,862.790575,1178.426048,0.0,10,2,Cash Advance Users,-1.8461204239954578,1.7815079389056543,-48.792645,11.37195,2.0622714,0.11212368,1,-0.40879473790007587,False
C10699,654.747715,1.0,1969.24,567.47,1401.77,0.0,0.916667,0.25,0.916667,0.0,0,30,12000.0,2011.781378,219.067764,0.0,12,0,Premium Shoppers,2.076801595558843,-0.7084000503175527,29.124502,-11.431899,8.905309,6.2330966,1,-0.4229648065124974,False
C10700,1162.770552,1.0,533.36,0.0,533.36,19.292323,0.666667,0.0,0.583333,0.083333,1,8,1200.0,632.227172,1395.576542,0.0,12,1,Low Engagement,-0.40786815856326913,-0.8342884759650184,8.415097,-23.034138,7.9918776,4.512165,1,-0.3791961591923067,False
C10701,4094.433899,1.0,0.0,0.0,0.0,1618.325972,0.0,0.0,0.0,0.5,8,0,7500.0,1070.599052,1441.148962,0.0,12,2,Cash Advance Users,-1.4708314040311947,2.445809821190785,-9.297479,46.08885,3.108229,7.0773263,1,-0.3956787387029878,False
C10702,278.142977,1.0,1901.94,367.0,1534.94,0.0,1.0,0.166667,1.0,0.0,0,34,4500.0,1624.241905,168.938924,0.0,12,1,Low Engagement,1.68417968112476,-1.396936440240265,43.173374,-17.108288,9.941217,6.448417,1,-0.40191735176063126,False
C10703,5941.847384,1.0,0.0,0.0,0.0,744.138154,0.0,0.0,0.0,0.166667,2,0,7000.0,1756.829998,2166.204489,0.0,12,2,Cash Advance Users,-1.1274357324622566,1.609814987281329,-9.267652,36.92973,3.6897051,6.488445,1,-0.3865568034425023,False
C10704,983.339069,1.0,5601.54,3073.82,2527.72,36.336457,1.0,0.75,1.0,0.083333,1,182,7500.0,4807.552996,207.134142,0.166667,12,0,Premium Shoppers,6.766983490617139,-0.6443705648093456,62.592705,5.4662952,9.2933235,10.489786,-1,-0.5384302281808895,True
C10705,820.05973,1.0,162.56,0.0,162.56,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,215.685296,7281.645049,0.0,12,1,Low Engagement,-0.7027099477081339,-0.6510854111641247,52.61971,52.090954,11.388687,16.151484,1,-0.4175028322654151,False
C10706,7025.757291,1.0,66.32,66.32,0.0,8733.135566,0.083333,0.083333,0.0,0.583333,16,1,9000.0,9547.622542,2385.432813,0.0,12,2,Cash Advance Users,-0.41366633886049403,6.053097062524314,11.021111,69.54235,4.4100986,9.509982,1,-0.5019060467173854,False
C10707,1.411754,0.2,19.9,0.0,19.9,0.0,0.2,0.0,0.1,0.0,0,2,6500.0,49.622958,48.782575,0.5,10,1,Low Engagement,-1.5964175545372945,-1.4246599937602034,-22.41189,-54.91966,8.010656,0.46497226,1,-0.45451259840697333,False
C10708,5656.069801,1.0,362.36,362.36,0.0,7240.433194,0.25,0.25,0.0,1.25,12,2,8000.0,683.421497,2036.877611,0.0,8,2,Cash Advance Users,-1.4248615392197574,5.737162926268667,-41.485554,1.2157305,1.1161964,-0.15834415,1,-0.5115198036963481,False
C10709,2705.591995,1.0,818.02,326.02,492.0,2758.007287,1.0,0.083333,1.0,0.083333,3,14,3000.0,4055.34116,1002.627519,0.083333,12,1,Low Engagement,0.9090788095933011,0.16210115278826687,33.36826,34.75906,6.8478885,7.256014,1,-0.4183902166733801,False
C10710,235.294264,1.0,1286.2,1286.2,0.0,0.0,1.0,1.0,0.0,0.0,0,24,4000.0,1272.434565,218.00803,0.0,12,1,Low Engagement,1.0982994180879422,-1.003963613677945,22.884872,13.406431,7.7312145,8.02139,1,-0.42842605749894386,False
C10711,3472.806962,1.0,1800.0,0.0,1800.0,2642.846513,1.0,0.0,1.0,0.083333,7,12,6000.0,2214.368263,4093.868044,0.0,12,1,Low Engagement,1.465711368500444,0.8293221410589973,33.126022,40.753128,6.594042,7.363361,1,-0.4629061900838031,False
C10712,2892.138807,1.0,0.0,0.0,0.0,129.381701,0.0,0.0,0.0,0.333333,5,0,3000.0,666.956678,1066.060177,0.0,12,1,Low Engagement,-1.7278890008982897,0.9974137006072739,-36.2519,52.098656,1.4302682,6.876776,1,-0.36959347803256676,False
C10713,145.973232,0.818182,1131.08,0.0,1131.08,0.0,0.583333,0.0,0.5,0.0,0,25,18000.0,1317.549381,481.452747,0.25,12,1,Low Engagement,1.1041977907586902,-0.38563512575712305,-19.368258,-27.168268,6.717597,1.8629159,1,-0.45879790507443413,False
C10714,1943.792266,1.0,83.35,0.0,83.35,0.0,0.142857,0.0,0.142857,0.0,0,1,4000.0,290.353132,276.463002,0.0,7,1,Low Engagement,-1.6149846672075263,-0.38691998109636644,-57.673977,-4.968786,2.1089554,-1.1107914,1,-0.41852008153920417,False
C10715,2119.537904,1.0,342.07,270.07,72.0,0.0,0.583333,0.5,0.166667,0.0,0,11,3000.0,3505.371815,894.910352,0.0,12,1,Low Engagement,0.0727247059542892,-0.3487755313498582,6.7969027,7.31242,5.7759595,5.1016774,1,-0.3935885308737151,False
C10716,233.395491,0.818182,2025.0,2025.0,0.0,385.62779,0.75,0.75,0.0,0.083333,1,21,6000.0,2420.445403,118.312302,0.5,12,1,Low Engagement,1.2048637320576894,-0.7031738693684138,72.0539,-20.09814,10.905074,8.7082,1,-0.4699110496624,False
C10717,318.186198,1.0,3548.64,2949.37,599.27,0.0,1.0,0.916667,1.0,0.0,0,51,20000.0,3908.960912,199.621137,1.0,12,0,Premium Shoppers,4.7659176809041774,-0.7335898348244853,81.87078,-9.650077,10.8277025,9.598777,1,-0.516040842220386,False
C10718,448.190189,1.0,1687.29,1687.29,0.0,0.0,0.5,0.5,0.0,0.0,0,8,11500.0,1464.000198,261.032083,0.166667,12,1,Low Engagement,0.6552055677284271,-0.2555060098850022,-10.530697,12.271867,4.8687525,4.9395976,1,-0.4143202545853264,False
C10719,908.354652,1.0,231.35,0.0,231.35,944.183414,1.0,0.0,0.857143,0.142857,3,7,1000.0,161.97536,930.115009,0.0,7,1,Low Engagement,-0.5717855268728689,-0.7909527839203427,-3.288774,-47.84741,11.3722725,-1.4586065,1,-0.43918732738629246,False
C10720,546.844163,1.0,2427.26,1587.34,839.92,0.0,1.0,1.0,1.0,0.0,0,30,5000.0,1747.703784,176.211823,0.333333,12,0,Premium Shoppers,2.745030635796204,-1.495730491730957,61.1239,-10.225857,9.586762,8.348079,1,-0.4386811629191763,False
C10721,763.327047,1.0,579.28,300.0,279.28,727.52546,0.5,0.166667,0.416667,0.083333,1,13,1200.0,635.871404,220.685812,0.0,12,1,Low Engagement,-0.4952132163086094,-0.690942000620445,3.5079494,-20.532911,7.3383765,4.568949,1,-0.3770955384686732,False
C10722,1495.801569,1.0,420.03,320.03,100.0,0.0,1.0,0.25,1.0,0.0,0,16,6600.0,1283.885302,389.191998,0.0,12,1,Low Engagement,0.8104146187962271,-1.0271981822272411,33.405617,-12.665001,9.156136,6.1745105,1,-0.3886627436109935,False
C10723,7006.751866,1.0,328.92,328.92,0.0,9497.696525,0.166667,0.166667,0.0,0.666667,12,2,10000.0,659.559695,1400.681628,0.0,6,2,Cash Advance Users,-1.3117010596116594,5.338264507453493,-41.0196,5.7198267,1.4598769,0.17613727,-1,-0.5472875588592875,True
C10724,4414.952906,1.0,419.64,0.0,419.64,0.0,1.0,0.0,1.0,0.0,0,12,4200.0,467.204852,24302.09819,0.0,12,1,Low Engagement,1.1292552328160597,1.0429469874558277,58.474155,54.3461,11.854717,16.586828,1,-0.452132481168353,False
C10725,255.052529,1.0,3267.03,1439.07,1827.96,0.0,1.0,1.0,1.0,0.0,0,101,6000.0,2841.850383,173.710118,1.0,12,0,Premium Shoppers,4.804649110300417,-1.8916574207518788,69.426414,-1.8316735,10.076763,9.740119,1,-0.5086410568495494,False
C10726,1167.045536,1.0,294.13,65.0,229.13,0.0,0.916667,0.083333,0.833333,0.0,0,12,1500.0,686.376349,266.50397,0.0,12,1,Low Engagement,0.0003966599275578173,-1.3727982162391155,19.630579,-29.790361,9.000503,4.6461678,1,-0.37645092294436905,False
C10727,3063.017462,1.0,0.0,0.0,0.0,3550.209696,0.0,0.0,0.0,0.166667,3,0,5500.0,757.537513,891.059927,0.0,12,2,Cash Advance Users,-1.5196602426928862,1.4210797925162377,-26.678734,38.324425,2.7175674,6.030479,1,-0.37167142243054024,False
C10728,1546.216153,0.833333,0.0,0.0,0.0,2196.107878,0.0,0.0,0.0,0.166667,5,0,3000.0,247.706733,310.58347,0.0,6,1,Low Engagement,-2.2497761868724733,0.6421368882576615,-53.229877,0.5087694,1.5699776,-0.9338354,1,-0.43573618705195455,False
C10729,999.392635,1.0,0.0,0.0,0.0,2368.248319,0.0,0.0,0.0,0.333333,10,0,1500.0,1724.178215,301.346806,0.1,12,2,Cash Advance Users,-1.8457363378586067,1.28159466462519,-30.44241,59.98672,1.6901867,6.9611497,1,-0.38189359555065994,False
C10730,3386.99251,1.0,171.92,171.92,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,4500.0,907.867126,912.269822,0.0,12,1,Low Engagement,-0.5217237789372307,-0.07470905154326409,-1.7777679,7.537146,5.324719,4.875741,1,-0.3949374579165001,False
C10731,963.572006,1.0,2210.97,1741.3,469.67,0.0,1.0,1.0,0.416667,0.0,0,50,9500.0,2946.752322,345.15359,0.0,12,0,Premium Shoppers,2.756174508167419,-0.5294485204719326,34.30967,10.4356575,8.711608,8.478959,1,-0.4348019172823278,False
C10732,454.580913,1.0,1229.57,1229.57,0.0,0.0,0.416667,0.416667,0.0,0.0,0,16,2700.0,1125.497981,192.979922,0.0,12,1,Low Engagement,-0.17208288842484223,-0.7438775649098439,3.4595625,4.5500116,5.7317247,4.8211846,1,-0.3914131316463765,False
C10733,2572.508325,1.0,64.0,64.0,0.0,248.690762,0.083333,0.083333,0.0,0.083333,2,1,2800.0,373.433094,3945.38539,0.0,12,1,Low Engagement,-1.3831952714838536,0.3610234179564485,-15.71093,24.476019,3.4180694,3.495405,1,-0.3927022371999041,False
C10734,2596.59993,1.0,0.0,0.0,0.0,1700.074178,0.0,0.0,0.0,0.5,9,0,3000.0,1794.421173,936.618592,0.0,12,2,Cash Advance Users,-1.7611366008970422,1.9670483355998667,-24.041878,62.14695,2.0638123,7.4064593,1,-0.3813205026980339,False
C10735,13763.47358,1.0,9670.84,6701.08,2969.76,1896.204934,1.0,0.75,1.0,0.166667,2,88,17500.0,24199.11108,3039.137305,0.083333,12,0,Premium Shoppers,9.962414608530338,5.378446378483701,64.40077,18.449865,8.865851,10.853529,-1,-0.6962710508742246,True
C10736,1861.026633,1.0,7446.18,6376.98,1069.2,2817.03397,1.0,1.0,1.0,0.25,5,82,10000.0,10274.93122,528.241518,0.333333,12,0,Premium Shoppers,6.587149940927335,1.5332534145287655,60.819557,11.74219,9.115917,10.466246,-1,-0.6037141291742261,True
C10737,5422.456378,1.0,0.0,0.0,0.0,9972.234861,0.0,0.0,0.0,0.166667,2,0,14000.0,1661.693077,1949.814235,0.0,12,2,Cash Advance Users,-0.8601186606411667,3.874815076292759,1.9061738,59.135994,3.9304018,8.138562,1,-0.4568193326105688,False
C10738,838.616485,1.0,375.57,375.57,0.0,99.587515,0.25,0.25,0.0,0.083333,1,3,6000.0,779.057364,179.42685,0.0,12,1,Low Engagement,-0.8833083454938554,-0.1696225689682828,-13.602332,10.582582,4.4542246,4.5122957,1,-0.3693980808141306,False
C10739,446.735142,1.0,5228.36,2337.44,2890.92,0.0,1.0,1.0,1.0,0.0,0,71,3000.0,4843.737867,177.051156,0.454545,12,0,Premium Shoppers,5.067491558575695,-1.446450528686841,67.9915,3.9051378,9.507423,10.012174,1,-0.5036465881332344,False
C10740,88.823762,1.0,291.65,0.0,291.65,0.0,0.75,0.0,0.666667,0.0,0,10,8000.0,341.378477,209.317582,0.083333,12,1,Low Engagement,-0.022428959629431616,-1.0882448983842854,23.659365,-13.021334,8.595555,5.4725976,1,-0.3864012247637591,False
C10741,821.916526,0.857143,1386.4,1386.4,0.0,0.0,0.285714,0.285714,0.0,0.0,0,3,1500.0,238.348011,154.555561,0.0,7,1,Low Engagement,-1.0577777906663388,-0.8060268958249321,-57.320625,-8.146271,2.4203148,-1.1324526,1,-0.44431777017798035,False
C10742,3714.539663,1.0,1307.16,1307.16,0.0,4245.840374,1.0,1.0,0.0,0.333333,4,24,5000.0,1529.771263,1212.951385,0.0,12,2,Cash Advance Users,1.1637338922032396,1.690570609099714,29.470602,21.488312,6.645467,8.538705,1,-0.4996224351388562,False
C10743,7811.234174,1.0,0.0,0.0,0.0,6372.109273,0.0,0.0,0.0,0.333333,8,0,16000.0,2322.058763,1831.024986,0.0,12,2,Cash Advance Users,-0.6462469191153652,4.495878151408619,5.397366,58.429855,4.078372,8.107921,1,-0.4471180620845006,False
C10744,1024.761905,1.0,77.99,77.99,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,555.23373,303.743033,0.0,12,1,Low Engagement,-1.4100791453408739,-0.6924808711816329,-13.08362,-3.8401933,5.1478753,3.4037642,1,-0.36589854650859377,False
C10745,2386.932058,1.0,861.79,181.81,679.98,457.699229,0.333333,0.166667,0.166667,0.083333,1,7,6000.0,6532.686986,634.388953,0.083333,12,1,Low Engagement,0.23687359590880402,0.569487013349652,-1.3191794,12.436954,5.5768685,5.004305,1,-0.41084523612812185,False
C10746,15.492415,1.0,65.0,65.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,19.221233,67.643963,0.0,12,1,Low Engagement,-1.5802072592234184,-0.7902213954570212,-20.912903,1.5058434,4.4763017,3.3736572,1,-0.3707893446175133,False
C10747,2643.876192,0.818182,798.34,277.0,521.34,3206.809796,0.5,0.25,0.416667,0.166667,2,19,4500.0,728.056878,769.627647,0.0,12,1,Low Engagement,-0.047013138348386496,0.586333487876297,20.707405,28.269997,6.726009,6.236751,1,-0.4235544400648052,False
C10748,4881.822347,1.0,0.0,0.0,0.0,223.953042,0.0,0.0,0.0,0.25,3,0,8500.0,1227.062915,1208.463027,0.0,12,2,Cash Advance Users,-1.2049089452581205,1.5192678394809966,-7.627702,42.440685,3.5277689,6.4617505,1,-0.38740531334220546,False
C10749,1855.212121,1.0,32.22,32.22,0.0,37.743145,0.083333,0.083333,0.0,0.083333,1,1,2000.0,349.584645,695.503633,0.0,12,1,Low Engagement,-1.5585967414716082,-0.17557185845408288,-58.250652,19.23817,1.926496,3.4962866,1,-0.3687260106486123,False
C10750,13774.74154,1.0,404.24,0.0,404.24,3369.474535,0.25,0.0,0.25,0.5,7,3,14500.0,3167.870886,3533.4648,0.0,12,2,Cash Advance Users,0.2961596287723599,5.1895753773513755,10.341783,56.42667,4.606299,8.183029,1,-0.5211966235969079,False
